order_id,order_date,user_id,product_id,quantity,price,total_amount,country,city
7002ca9a-fb75-4948-ada2-dbfa8ab5c340,2025-02-19,240028,1003,4,92.03,368.12,Canada,Toronto
4ef345d3-81f2-48c1-97d2-2431e1ea06dd,2024-12-26,388389,1002,4,47.55,190.2,India,Hyderabad
8c39b533-d817-4ff2-af21-c1b19733a294,2025-01-15,242301,1005,3,39.84,119.52,Australia,Sydney
95575cee-fcad-4435-ad5c-fd094e1efbe8,2024-06-01,902039,1008,1,83.57,83.57,Australia,Perth
11f70871-7db1-4d05-baef-86ce599a6542,2025-03-19,827290,1001,4,20.29,81.16,Germany,Berlin
b0ec1036-2ba2-4258-b2d8-1da8bc12b56a,2024-09-22,280050,1009,4,15.08,60.32,Japan,Osaka
6799a19e-7d2b-4812-9b6b-617f7a43cec1,2025-01-25,947045,1001,5,21.58,107.9,India,Delhi
dd4aafb1-e073-4d31-92da-80ca8c38e57e,2025-03-16,951394,1010,5,32.57,162.85,Mexico,Mexico City
dfd16ae3-51c1-457d-a4d7-a79431953620,2025-03-27,634355,1008,1,76.47,76.47,India,Hyderabad
2cb3b62a-96b0-4be5-b5f9-09b6d00b6218,2025-01-19,609604,1003,3,90.06,270.18,Brazil,Sao Paulo
13e30e7c-6d20-4435-b399-f985ecad5942,2024-08-21,527673,1003,4,82.91,331.64,USA,Seattle
74e5e1bf-668d-48cb-93be-8229f12586da,2024-11-25,631584,1003,5,85.69,428.45,Japan,Nagoya
fa838959-5925-4f69-b716-11216451b333,2025-02-01,188719,1008,4,75.11,300.44,USA,Seattle
9fff376b-17cb-41c2-863c-2e79c34ee70c,2024-08-20,700395,1005,4,42.41,169.64,Canada,Vancouver
45e4fe1f-4f0f-4b93-a588-87e18afb3aa8,2024-05-24,116196,1004,4,9.05,36.2,France,Toulouse
f9552c97-d7e1-47ec-aebc-cbca66362ed2,2024-06-30,952600,1006,2,27.68,55.36,Canada,Ottawa
6977b170-3187-42d0-ac10-bef72d6176e2,2024-05-26,215962,1006,3,26.02,78.06,France,Toulouse
a279e247-4acb-4a92-bf2f-3da46aeb986a,2025-02-18,533247,1004,5,9.27,46.35,Mexico,Mexico City
49f9ba4f-7aba-4e1a-a56d-6195404b5c16,2024-05-01,565939,1004,1,9.47,9.47,UK,Birmingham
2a9b89dd-d0a3-4a0d-92ef-dc7170bd6821,2025-01-29,638971,1008,3,78.06,234.18,Germany,Berlin
f6087913-f46f-43f8-888b-5eb741e19287,2025-02-13,231500,1010,3,32.22,96.66,France,Lyon
e341d364-6e2e-4ec3-82c2-c9ec82413c15,2024-10-25,538712,1006,2,25.55,51.1,UK,London
4fd080f9-8939-4fee-939c-878eb237ff01,2024-11-30,275773,1001,3,18.89,56.67,Canada,Ottawa
39449256-6d28-4f3c-b24e-e0883d2d1c09,2024-11-22,415691,1007,5,235.41,1177.05,Germany,Munich
629821a3-af22-474d-b704-ad9c5c6e962e,2024-07-14,117708,1005,5,38.16,190.8,Australia,Perth
be4c6ae3-9910-48b9-92a4-ae89b3f4c513,2025-01-12,303223,1010,2,29.54,59.08,UK,Birmingham
b8f9ba1d-a240-43d1-b520-64eaadf858f7,2024-06-25,290372,1008,5,79.82,399.1,Australia,Brisbane
787e38ec-06ea-47f0-846a-49e27792d7c2,2024-11-27,780705,1006,3,23.53,70.59,Brazil,Sao Paulo
133faffb-1503-4075-81b9-d9f8f15fe70b,2024-05-29,697252,1001,2,21.88,43.76,Germany,Berlin
42425491-58fa-4765-a058-3dcae5a2b17f,2024-12-10,327200,1010,2,28.04,56.08,France,Marseille
100e266f-472e-48b7-9b92-ac6660db30d3,2024-11-21,899591,1001,4,20.25,81,Germany,Berlin
f8160062-09fd-45ca-80ef-34d15110e668,2025-01-20,842202,1002,5,45.48,227.4,Canada,Vancouver
5902bc60-7825-4150-a19d-36b9dd431b8a,2024-10-16,349237,1006,1,24.89,24.89,Japan,Nagoya
fa49797a-d167-497d-b4dc-9fcb3136d486,2024-06-29,151785,1009,2,15.99,31.98,France,Marseille
c7fc7883-6514-4491-8f25-1aa8c0f9fc14,2024-11-16,567005,1009,1,17.37,17.37,USA,Los Angeles
947d6b20-6442-40be-a161-c9de8f82841e,2024-10-26,432516,1004,2,10.27,20.54,France,Marseille
0846dac7-8fe5-44df-9e3a-9e57116b4a93,2024-10-31,109616,1008,1,79.29,79.29,Australia,Sydney
0cf17aec-cf55-455b-a143-60e985dc1cbd,2024-05-19,746301,1009,2,15.99,31.98,UK,London
7d100d9a-cad0-4065-9858-2ffac953ea3a,2024-11-25,858093,1005,1,38.49,38.49,UK,Bristol
56b00115-3317-4c32-9f73-eb1ba5d5f876,2025-01-28,232848,1008,3,77.14,231.42,Japan,Tokyo
4d23b351-e5b8-41af-a306-0f07967a8bcb,2025-03-30,531638,1006,2,25.66,51.32,Australia,Perth
82baf6b7-53de-4ba0-9945-e57ef9a75004,2025-02-12,891210,1009,1,16.49,16.49,USA,New York
cb107dd1-a9b9-45a1-91fd-fe88a4effc6e,2025-01-02,711798,1005,2,42.54,85.08,France,Paris
80a7509c-d8b9-46e0-82bd-e88e5be3b513,2024-09-01,856686,1004,2,10.12,20.24,India,Delhi
cf99465a-9351-4437-82b4-fae686f0a03f,2024-05-23,830730,1006,2,27.47,54.94,France,Lyon
56a5a94a-28ec-49b9-a998-5f98af995713,2024-07-21,582062,1009,4,15.35,61.4,Canada,Montreal
fd9a2047-6091-4fdb-9fd4-7fc799725f22,2024-06-17,303713,1005,5,41.91,209.55,Australia,Perth
97ab3763-0519-42a4-a4f3-5a946d342fe9,2024-06-01,676996,1002,4,48.1,192.4,Australia,Melbourne
66ed5653-659d-4715-aa6e-91563779811c,2024-05-06,762528,1010,2,29.43,58.86,USA,New York
cc2d92cd-1ce2-4475-b7cb-e0c83cc67af3,2024-05-21,363735,1007,5,249.07,1245.35,France,Paris
0fb2d4d4-61e7-4703-be9f-d04cd2b1fd90,2024-06-22,527498,1008,5,86.23,431.15,France,Marseille
ce5e56ca-bea4-4454-8702-575a8a101c2e,2024-08-22,912875,1006,2,25.58,51.16,Mexico,Guadalajara
e49f4336-1bca-40b3-ab3b-e5cf4b903fdb,2024-11-07,380338,1004,3,9.52,28.56,Brazil,Rio de Janeiro
8a8fba6c-03e9-4c9a-a797-21e0593e2430,2024-08-10,555691,1010,2,31.93,63.86,UK,Bristol
75733dd6-a0d6-4818-845f-bd3a96f9004d,2024-05-15,295369,1006,3,24.38,73.14,Canada,Montreal
545b3156-8a8d-4404-b87c-6b8de7e75107,2024-06-13,293332,1002,4,49.97,199.88,Mexico,Guadalajara
58fe8010-3466-41ac-b30c-7834a295a56d,2025-02-13,648284,1010,5,28.25,141.25,Germany,Munich
963bca1c-d935-4def-9e8c-0d08514e35b0,2024-07-02,983834,1002,2,49.54,99.08,Canada,Montreal
87d9a96c-8020-4391-ab97-54404a7b23f0,2024-09-11,808341,1008,3,75.35,226.05,Australia,Brisbane
d06a376b-722d-4a81-8aaa-eb16bbd2f3ed,2025-02-25,746826,1005,2,40,80,UK,Manchester
ce3b88c6-301a-4627-b8b5-f7741a61d313,2024-09-25,580470,1006,3,28.3,84.9,Japan,Yokohama
414e468b-ce13-488c-9d98-bafe7a99f1d3,2025-01-01,487765,1003,1,87.7,87.7,Canada,Toronto
a0781bb6-4b66-4b99-8f16-de2773b58685,2024-12-11,381384,1004,4,10.48,41.92,India,Delhi
4cf5885f-a715-4e0e-9371-3acf61a5125f,2025-04-11,411036,1005,5,36.93,184.65,UK,Birmingham
6fd85ade-bd84-4683-b38d-473748d724ac,2024-06-02,574921,1010,3,31.23,93.69,Mexico,Guadalajara
1ba0dc7d-d3b8-4e54-a891-f42187fb71cb,2024-12-09,483114,1007,4,235.49,941.96,Australia,Sydney
3777b1ef-2121-4908-b8e0-3af0ae3aeb69,2024-11-01,705407,1002,4,49.29,197.16,Germany,Munich
6bfa9e2a-1290-4f2b-a1d2-a56393a6bb01,2024-09-06,308368,1001,5,18.25,91.25,France,Toulouse
1f9baace-e285-42ee-b2e0-4b013b4f9d56,2024-05-02,566415,1003,4,91.87,367.48,India,Bangalore
88c40102-f918-46d6-bfe8-7a194124e4e7,2024-07-02,749548,1004,5,9.93,49.65,India,Delhi
542e4ca2-147e-455b-b17e-c3bc5269343b,2025-04-14,380939,1001,4,21.42,85.68,Germany,Frankfurt
e11122da-ff9b-4b0d-adaa-f797b9275f5b,2024-05-15,809048,1002,1,47.88,47.88,UK,London
408bf848-9806-4af1-ae29-b7e0df09d953,2024-05-22,700827,1007,4,242.72,970.88,USA,Seattle
1cce8306-2126-496f-824f-ad749817b543,2025-01-22,140100,1008,1,75.91,75.91,Germany,Frankfurt
1ce5ee8a-2bf3-47f1-bcd4-631429e80678,2024-12-22,161924,1002,1,47.98,47.98,Japan,Tokyo
49e2acc1-0007-45ad-96b7-d5699842d5ed,2025-02-10,494370,1003,2,81.18,162.36,India,Bangalore
c33c6479-ae1b-4ecb-9c31-e6bbf3f84432,2024-10-23,263720,1003,4,98.88,395.52,Australia,Perth
f44b4b8b-551c-452a-aa0e-b681e631b256,2024-05-21,417627,1006,3,26.65,79.95,Mexico,Puebla
4110a657-7f7c-4e92-a06b-6f1f271bf29f,2025-02-01,607069,1010,1,31.42,31.42,India,Delhi
70e1f49f-0ccf-4ddf-9df8-091cd5eccb6d,2025-02-26,158911,1003,5,88.96,444.8,Mexico,Monterrey
d1c3d68b-7144-4143-9b77-77305b43d101,2024-06-21,388153,1001,1,21.46,21.46,Germany,Berlin
d6253773-f93f-4df2-9f7b-817080605504,2024-12-26,455725,1008,4,72.23,288.92,UK,Manchester
4c8634fc-fd32-4980-b3ef-c9009e4c9115,2024-10-01,950914,1004,1,10.26,10.26,France,Marseille
2236cbc6-0bdb-42df-8e0b-ff9380738e2f,2024-08-19,479871,1008,5,74.41,372.05,Brazil,Brasilia
e4ab22a5-9350-4c7b-9731-0985569e34b5,2024-09-25,844847,1010,2,31.58,63.16,Germany,Berlin
a1afd339-03d2-4361-b0d2-d3ee7c00bc52,2024-05-07,340886,1010,3,29.89,89.67,Canada,Ottawa
de288d47-297a-4763-849d-ddfb2c90d87f,2025-03-21,955392,1010,3,30.01,90.03,Brazil,Sao Paulo
8ec38923-48c4-44e3-8b6a-b83143c5b968,2025-04-01,918707,1005,5,42.06,210.3,India,Delhi
37ae7e52-4aa4-417d-aa4c-0980965ecb71,2024-11-22,473744,1004,1,9.21,9.21,Japan,Yokohama
3e3d6a09-9d9f-4e5b-be0f-13073c25084c,2024-10-17,588683,1009,2,17.19,34.38,India,Bangalore
8f5e685b-234e-4d23-8181-dd86a19b465f,2025-02-24,246547,1003,5,91.75,458.75,Brazil,Rio de Janeiro
222ef53d-3442-4a71-b545-4b1e07018658,2024-05-15,591100,1009,3,14.85,44.55,Brazil,Sao Paulo
24514032-20f9-474d-9827-c96dff602ca0,2025-04-21,410572,1001,1,21.93,21.93,Canada,Toronto
0690f4c4-3f1d-44dd-9e49-9854fe21453c,2024-07-02,838734,1001,2,20.24,40.48,Germany,Hamburg
f4f86c83-5fb4-4cf2-8647-7de304ba35e8,2024-10-25,479486,1002,5,51.67,258.35,Mexico,Puebla
f61f37c8-546f-4186-b945-481f059b8bdd,2024-06-06,600196,1006,5,25.6,128,Brazil,Salvador
2825c882-09cb-4e3e-90cc-300890e7a6d6,2024-05-31,987698,1005,5,42.49,212.45,France,Toulouse
a2a1232f-dd2d-4b69-a091-835a94682193,2024-10-06,889769,1008,3,82.91,248.73,UK,Bristol
a65750ed-d866-4181-9b9e-380f5ccf34d1,2024-12-20,377568,1006,5,27.84,139.2,Mexico,Puebla
23c9d31b-ed40-4c5a-9371-5b4316c4727e,2024-06-27,928375,1003,1,83.94,83.94,Australia,Sydney
a809a216-352b-4874-b670-92a023087d99,2024-09-14,584341,1004,2,9.22,18.44,Germany,Munich
2cb0abad-bcbc-462f-a5f1-d4ade7b9b243,2025-02-07,570590,1007,4,213.77,855.08,Canada,Toronto
2d42d8f6-ac35-422e-a1f8-d1aaa49fe0bc,2024-12-14,216256,1006,4,24.59,98.36,UK,Birmingham
fdecc24d-a6a2-4acf-b18c-f5df68941f74,2024-12-19,870102,1001,1,21.71,21.71,France,Paris
84aecb5f-eea2-40df-a74d-f3173c4b4ca6,2024-05-25,314884,1003,4,84.5,338,Australia,Melbourne
3b9214f8-a366-4255-b610-e2d0dcfade77,2025-01-06,335932,1002,2,49.51,99.02,France,Toulouse
41237201-a32b-43f4-87ae-3d0cb9b55a85,2025-01-19,615518,1005,2,38.24,76.48,Brazil,Rio de Janeiro
c7d6989c-fbfa-40b7-bb51-6321a6c4b51e,2025-03-18,438726,1003,2,98.61,197.22,Canada,Vancouver
db83b613-337f-4acb-955d-898f13915113,2025-03-17,985231,1001,1,20.54,20.54,Mexico,Guadalajara
c666b457-9419-4ce9-a8b3-4ae42e44fcd0,2025-02-15,266502,1007,5,252.88,1264.4,Mexico,Monterrey
61a10177-2789-41bf-9fae-9cdd804dab40,2024-09-26,997715,1002,2,53.7,107.4,Japan,Osaka
5456b244-f68c-48be-aec3-b76ea849e5cd,2024-05-13,534782,1010,3,27.72,83.16,USA,New York
45c8ae82-6f06-434a-9164-ae495bbeb487,2025-01-23,488027,1002,2,54.46,108.92,Mexico,Puebla
c6df567c-6a04-44b3-be75-b0dce0654078,2024-12-11,616655,1010,2,30,60,Japan,Tokyo
42a21b9e-9751-4581-ad57-3238e183ecfd,2025-04-23,271764,1002,1,53.79,53.79,Brazil,Brasilia
5a5c001a-ffcf-410c-a16a-1970da66ecdf,2024-05-08,362132,1002,1,52.3,52.3,Germany,Munich
e938c591-4141-4259-a2a9-6952f8cab273,2025-01-08,653167,1010,4,31.05,124.2,Brazil,Brasilia
cb60b8bc-d029-4d8a-ab80-d9b5548c1c15,2024-11-26,492700,1006,3,26.11,78.33,Canada,Ottawa
50661940-6ca0-4187-ae4c-31f3e74347bb,2024-07-11,384762,1010,5,31.56,157.8,India,Bangalore
6c3a9537-1aa7-4dc8-b0bd-02186f501a3a,2024-09-28,771846,1010,3,32.76,98.28,India,Mumbai
a2f440d0-6707-4cc5-b000-4a7223eeab99,2024-11-14,466334,1010,2,27.51,55.02,Canada,Toronto
599bfc64-6afd-4a54-b564-1f523a5a159f,2024-08-19,934493,1007,1,230.25,230.25,Mexico,Puebla
c114f8ce-3ee0-4052-8ac7-d4361dde99c9,2024-07-23,689784,1006,3,27.63,82.89,India,Delhi
f0fbdafd-9cb3-4cc0-ac76-c4a326389d92,2024-09-17,298131,1004,2,10.45,20.9,Germany,Frankfurt
97a394db-93b2-4bb6-88c2-566b010d1030,2024-05-13,464024,1007,2,241.36,482.72,Japan,Osaka
d9a1a33a-d4e8-4c4e-bf4a-6bfbd61f3b22,2024-07-01,975363,1008,1,77.59,77.59,USA,Chicago
3d6c5e44-64bc-4283-84fd-e83050139b5d,2024-07-14,446334,1002,4,54.27,217.08,Mexico,Monterrey
7cb21e6b-3188-40bf-be30-e5ee3be92303,2025-01-22,171761,1006,4,26.86,107.44,France,Paris
1b22eb72-a5d6-4606-9a6a-10871c8c5fd4,2025-01-06,116617,1005,4,43.41,173.64,USA,Seattle
635cad9f-03ee-4d40-9bf7-c60109604e71,2024-08-08,919901,1001,2,21.08,42.16,Mexico,Mexico City
53ac5a70-1e7f-4087-a82e-b3e07b0b0d27,2024-09-06,823309,1004,1,10.66,10.66,Australia,Melbourne
a67fd145-e5b3-4e09-a2df-5fab3a86a26d,2024-08-24,523575,1003,1,81.56,81.56,India,Hyderabad
4e58c1b3-5430-4743-be2c-b8a7ba0ae49c,2024-07-16,257376,1005,5,42.37,211.85,Japan,Yokohama
520d3226-285c-4c9c-958a-8a5a980bf6c5,2024-05-11,686623,1008,3,86.25,258.75,UK,Bristol
a84276bb-0970-49b4-a0f6-8f4909f02db8,2024-10-04,630593,1006,2,25.02,50.04,France,Marseille
1abb29fa-4491-4938-86a2-2384ebc0e349,2024-12-27,813333,1003,1,85.1,85.1,UK,London
6a80197a-f859-42ee-9468-26e1f9f9e249,2024-05-04,568040,1003,2,91.29,182.58,Canada,Montreal
cc6b6736-a9bb-4ec4-aee6-461b392d182f,2024-07-14,600591,1009,4,15.4,61.6,USA,Chicago
535a5fff-ffaf-4f61-ba24-995887852648,2024-05-06,230536,1004,4,9.48,37.92,Brazil,Rio de Janeiro
5c5f031e-8aec-4ccf-8f09-bd946c7064af,2025-02-03,584969,1003,2,81.7,163.4,Japan,Tokyo
addf4c31-4572-4d03-aecf-02ee623de77b,2024-12-16,228628,1009,3,16.66,49.98,Japan,Osaka
4f0293e8-77b4-4e71-8e93-7202cce0f475,2024-04-30,275231,1001,1,19.27,19.27,Brazil,Rio de Janeiro
dd497c79-9709-47d0-a644-444c671620ee,2025-03-07,678359,1005,4,36.02,144.08,France,Paris
b5a8ffef-200b-4fbd-8072-e1d47649df6d,2025-02-16,378703,1002,3,50.31,150.93,Mexico,Puebla
83ea8488-8e1d-439c-b346-a015f71bd2d5,2024-05-13,489396,1008,5,78.88,394.4,USA,Seattle
d3d8682e-8906-4d5d-9e2a-e773a0bd5279,2024-10-09,185374,1007,2,234.92,469.84,Mexico,Puebla
042936df-b839-4290-95c9-ceb025e97730,2025-03-20,942542,1005,2,38.71,77.42,Canada,Montreal
226a946d-6a9b-4000-8a59-100cbbd013e0,2024-11-25,833016,1009,4,17,68,Australia,Perth
f987694c-e839-4a10-8d87-dc1f601b7bac,2024-11-08,592821,1008,4,76.07,304.28,Australia,Brisbane
4ed77bac-2010-47c3-a591-f94cd45fdc06,2024-09-24,775569,1002,3,48.38,145.14,India,Delhi
3e290bad-fed5-4620-86e0-2b52627d0c7d,2025-01-25,558542,1004,2,10.87,21.74,Canada,Toronto
ce54eb28-c366-4484-82cf-6348a0b0dfb0,2024-05-15,985033,1004,2,9.71,19.42,USA,Los Angeles
b4ceab99-be35-43d7-a339-c2426430f2af,2025-01-24,194398,1003,5,96.48,482.4,India,Mumbai
49b87258-8549-4988-b16a-233d98b75686,2025-04-04,184990,1006,2,28.18,56.36,USA,Chicago
b91eb2a8-ce73-4e7b-82ca-918d1eb2cdb5,2025-01-19,282068,1005,4,36.03,144.12,Canada,Montreal
746038ff-21e3-49c5-b218-88e0c19646fe,2024-10-25,715869,1001,3,18.51,55.53,Germany,Frankfurt
09d0289c-a616-41df-b06f-015da9eafe9c,2024-08-26,903109,1006,2,25.07,50.14,Canada,Ottawa
063c2cbc-a13c-4ae7-a92b-069c3e4824b3,2024-06-01,320420,1007,3,224.73,674.19,Canada,Montreal
5f5ff9c2-8411-4749-805b-943dc4927fda,2025-03-12,483041,1009,3,15.38,46.14,Mexico,Puebla
67785117-9872-4b0b-8c60-405d57fc8b6d,2024-10-28,693847,1010,1,29.16,29.16,Australia,Brisbane
9a3816ba-1554-498e-a6a0-8d6e93483e60,2024-10-25,649398,1010,4,27.47,109.88,Germany,Berlin
2833562c-d224-48f9-8fa4-d57ff60abd83,2025-01-19,853497,1008,2,75.21,150.42,Australia,Perth
605ced52-eef9-4112-8364-fba6c0bbb0ec,2024-05-05,422981,1003,5,93.78,468.9,India,Delhi
90d4af36-df79-497b-8d71-db55ff9eb06f,2024-10-22,773589,1003,1,91.14,91.14,UK,Bristol
09d52b05-d5ef-4bb0-a86e-e5c36c9cbdd3,2024-06-30,147379,1005,4,41.92,167.68,Brazil,Sao Paulo
52cad275-eb0a-4046-9e2a-f46125dd3189,2024-11-10,373100,1005,4,38.15,152.6,Australia,Melbourne
59858861-2ce7-42d7-9a9f-1d146e7613f8,2025-04-14,615294,1009,2,15.42,30.84,Brazil,Rio de Janeiro
9699c9f7-e3cf-41d9-aa54-9f43d3ef7c69,2025-04-06,842796,1003,1,87.74,87.74,France,Toulouse
65505678-7955-4186-909f-de7511843c6b,2024-11-27,742685,1006,4,24.58,98.32,Canada,Ottawa
827113c0-149d-48b0-8ec0-c76123805bb5,2025-04-22,973628,1009,4,15.3,61.2,France,Marseille
15b911e7-eb8b-4559-8a6c-3c4ce37c381d,2024-08-16,189350,1010,3,30.96,92.88,Germany,Munich
884f5217-f380-4d03-9d09-5b40b5036784,2024-07-16,496533,1009,1,16.68,16.68,Canada,Ottawa
999c5442-b440-48da-9053-d51458509d7b,2024-07-21,438355,1002,1,52.75,52.75,USA,New York
2817a82c-aa18-4e4d-9120-01eebac143c8,2024-12-07,977452,1010,1,28.73,28.73,Japan,Osaka
b663c9e5-8ea8-4c4f-a6bc-dbd4afc30e2c,2024-05-25,833200,1008,3,82.34,247.02,USA,Seattle
2e1ff449-28a0-4cad-8aa5-47b1c0e6e65b,2024-07-19,935457,1002,1,50.74,50.74,Canada,Montreal
ad372611-1744-4431-805c-26667d6acfec,2025-04-03,651006,1006,4,26.83,107.32,Germany,Munich
ce65cc9f-7544-4a8b-a293-76f894a2c37c,2025-01-26,816009,1009,1,14.71,14.71,Canada,Montreal
e14a5a24-0d9d-4a7c-ad3e-1ba25248c3f8,2025-01-14,807955,1008,2,83.57,167.14,Mexico,Guadalajara
9513f6b4-0dde-4478-ad67-f1adf58ef90a,2025-02-21,207124,1009,5,16.42,82.1,Brazil,Brasilia
12f7f810-da7f-4962-b990-ed1752b6c67c,2025-04-13,434810,1004,3,10.34,31.02,France,Paris
6809e60f-6601-4ae5-a99b-c596ea0194a3,2025-01-07,247989,1009,3,14.46,43.38,Japan,Osaka
73a175b9-e705-41db-aaaf-ac6654c8ecc1,2025-01-13,692824,1007,5,242.88,1214.4,UK,Birmingham
4e31777d-7c60-4b62-b6b4-2a516509de10,2024-05-26,347384,1006,4,24.25,97,Brazil,Rio de Janeiro
94248532-e29f-4ac6-9a89-a48017d4be12,2024-06-25,101638,1003,3,85.32,255.96,Mexico,Mexico City
501d560b-de99-4ec3-a0a5-6c0f1e2ef51e,2025-04-09,914955,1003,5,95.19,475.95,USA,Houston
6c97aab6-ccdf-43be-bc07-d41a673ab8b0,2024-08-09,968016,1010,3,32.79,98.37,UK,Manchester
ac989bc7-47f7-43e0-9465-b3a62c8b9709,2024-07-06,343697,1006,3,26.1,78.3,Japan,Yokohama
9cbdf3ec-bbc2-4546-b514-bb94d74acce0,2024-08-27,706045,1003,5,91.88,459.4,Australia,Perth
20836026-224f-49cb-be9b-619c1002537d,2024-05-04,620647,1003,3,94.87,284.61,France,Marseille
d57f5e94-f5cf-4042-bfa4-5f8621712694,2024-08-23,971788,1008,2,78.01,156.02,USA,Seattle
78423467-5fcc-47fe-bf5c-26627432f276,2024-05-18,130310,1010,2,27.77,55.54,Germany,Hamburg
2e1097ec-e907-41c7-9d7c-7db4457b4dc1,2024-07-09,453148,1005,1,36.18,36.18,Japan,Yokohama
903cee42-ddda-41e1-80f3-f6ac8b7f8c54,2025-01-03,464627,1001,5,20.6,103,India,Bangalore
ed7c2ecf-81b8-488f-80b9-b6811a3ac93f,2024-06-21,651274,1007,3,231.2,693.6,Australia,Brisbane
984e0aef-b0e2-4df5-988e-f321064226ed,2024-12-28,317279,1002,4,47.29,189.16,Germany,Munich
4ab7c3e3-f8fe-45ca-9d97-cd1bad0dc96d,2024-08-08,529959,1006,2,26.75,53.5,UK,London
84030ec5-d9cd-4f2c-9331-da51e05bb92c,2025-02-21,822769,1007,4,229.13,916.52,UK,Bristol
0d6f7a0b-7484-47fd-8a3c-0d499b118335,2025-01-27,271528,1002,5,50.52,252.6,India,Mumbai
cf867a66-8c27-4796-a095-e6ec038b0b2f,2024-07-02,874548,1001,1,21.56,21.56,India,Delhi
f96a5bd3-8086-459d-abc9-6bf2447502f2,2024-10-25,803119,1005,1,36.04,36.04,France,Lyon
ae226e26-b421-4732-a3e8-9abb79710db8,2024-10-13,897118,1009,5,16.63,83.15,Canada,Montreal
0e1c1742-cdaf-4791-8d78-0c43baeb035e,2024-12-01,613105,1003,2,92.6,185.2,Germany,Munich
446451ad-ddce-49d5-b12b-80971f411e67,2024-06-16,456467,1007,3,245.75,737.25,France,Lyon
9b6e0ad0-65fc-449d-8055-54faa079ced3,2024-08-31,383193,1009,3,17.27,51.81,Mexico,Puebla
fbe92be3-272d-4ca8-8f95-6fd2c8c17555,2024-09-28,719516,1005,5,36.33,181.65,USA,Houston
d14c2c1e-33b9-4811-83c1-b2d1a9935771,2024-11-02,219041,1008,2,75.86,151.72,France,Marseille
a136e364-2da9-4c4a-a4f2-8be789b091cb,2024-12-04,242371,1009,2,14.66,29.32,Canada,Toronto
9bb04dd9-65f1-4a8b-bc74-96bdbf72f9cd,2024-06-14,641734,1004,2,9.86,19.72,USA,Los Angeles
53eaca31-1a7d-4a69-994e-625f87a27959,2024-08-31,198102,1006,3,24.65,73.95,Germany,Munich
862fbd45-7561-410f-8886-581ec75907ce,2024-06-25,908805,1002,3,46.27,138.81,USA,Chicago
52be4ed4-2d69-4b0e-9626-f0b38903a126,2025-03-14,175372,1007,2,224.26,448.52,UK,Bristol
9bf1e2c7-f8a2-4c35-8a31-db54c6a4f791,2025-04-29,416702,1002,3,50.72,152.16,Australia,Sydney
4a2093b5-2adc-429e-b116-6a328681e72d,2024-12-02,629300,1003,3,86.95,260.85,Japan,Osaka
8c94414f-8548-45c6-9f9e-da326643d4f8,2024-10-25,586503,1007,5,224.74,1123.7,Brazil,Rio de Janeiro
62705600-2c8f-454f-99c3-5304c9f871e7,2025-04-01,716619,1002,2,52.76,105.52,USA,Houston
796f1549-2aaf-48dd-a1f5-0fe793a6f039,2024-11-09,235164,1009,4,14.96,59.84,Australia,Perth
d4a19b6a-0b14-49fb-99e7-29b9316c49af,2024-12-28,663261,1004,5,9.79,48.95,Canada,Toronto
2e7efffe-863d-4693-afd5-6f6225634486,2025-03-16,836720,1002,1,51.14,51.14,Germany,Hamburg
9864e0f0-70ad-4244-b9c3-2a6bd69c2073,2024-07-15,294674,1003,4,92.79,371.16,France,Marseille
671bad76-5d0d-4b20-8a03-6a15c9c2a3f5,2024-06-29,176651,1001,5,20.82,104.1,France,Lyon
6c40aaaa-b319-4206-9053-2ea6bdfc5d14,2024-06-15,869742,1003,4,92.21,368.84,UK,London
7763c3a8-577a-4809-bbad-48492b3a409f,2024-06-25,464145,1006,3,26.63,79.89,Canada,Montreal
0bc69f9c-3b26-45cb-907c-416ee4906798,2024-12-13,601210,1003,3,88.69,266.07,Germany,Munich
1cbd7aca-b3e7-4a89-8740-b69b34fdc2ac,2024-11-24,960286,1004,2,9.06,18.12,Canada,Vancouver
c9212368-23ac-4df3-974a-aba59fe54325,2024-09-28,247807,1004,4,10.85,43.4,France,Lyon
bfd66bcb-1e8d-4bea-a087-3ab3862a5057,2024-06-02,549345,1010,5,28.95,144.75,India,Hyderabad
5aa32faf-624b-4c24-bcd9-93de99e82d07,2024-05-11,590614,1008,5,74.11,370.55,Brazil,Rio de Janeiro
119272de-26fd-4c95-ad26-936ac07dc268,2024-11-15,501225,1008,2,83.44,166.88,France,Paris
beaef0fd-96b4-4087-a191-fbf5ceaff824,2025-02-25,799696,1005,5,41.11,205.55,India,Mumbai
03be949f-ac5d-4b8f-a7ca-4e3215fef130,2025-04-29,733154,1004,4,10.28,41.12,USA,Chicago
2cbd8fbe-e0ff-4a26-91b4-cd0ae2a315a6,2025-01-06,384085,1006,3,27.71,83.13,India,Bangalore
d1880bf7-318d-4800-9a3b-b121a721d143,2024-06-13,702456,1005,1,38.81,38.81,Brazil,Sao Paulo
5a23fb77-95ad-4861-91b2-5a5c7427f4a9,2025-01-09,543302,1007,2,209.81,419.62,Germany,Frankfurt
40414d43-9484-4bb0-9ce9-41fc5f6ea386,2025-02-04,727162,1001,4,20.87,83.48,USA,New York
48ab80e3-2325-40b3-be2d-94cd7ac8c34a,2024-09-04,399717,1001,1,20.54,20.54,India,Mumbai
